t S E I R D
0 8 0 2 0 0
0.125 8 0 2 0 0
0.25 8 0 2 0 0
0.375 8 0 2 0 0
0.5 8 0 2 0 0
0.625 8 0 1 1 0
0.75 8 0 1 1 0
0.875 8 0 1 1 0
1 8 0 1 1 0
1.125 8 0 1 1 0
1.25 8 0 1 1 0
1.375 8 0 1 1 0
1.5 8 0 1 1 0
1.625 8 0 1 1 0
1.75 8 0 1 1 0
1.875 8 0 1 1 0
2 7 1 1 1 0
2.125 7 1 1 1 0
2.25 7 1 1 1 0
2.375 7 1 1 1 0
2.5 7 1 1 1 0
2.625 7 1 1 1 0
2.75 7 1 1 1 0
2.875 7 1 1 1 0
3 7 1 1 1 0
3.125 7 1 1 1 0
3.25 7 1 1 1 0
3.375 7 1 0 2 0
3.5 7 1 0 2 0
3.625 7 1 0 2 0
3.75 7 1 0 2 0
3.875 7 1 0 2 0
4 7 1 0 2 0
4.125 7 1 0 2 0
4.25 7 0 1 2 0
4.375 7 0 1 2 0
4.5 6 1 1 2 0
4.625 6 1 1 2 0
4.75 6 1 1 2 0
4.875 6 1 1 2 0
5 6 1 1 2 0
5.125 6 1 1 2 0
5.25 6 1 1 2 0
5.375 5 2 1 2 0
5.5 4 3 1 2 0
5.625 4 3 1 2 0
5.75 4 3 1 2 0
5.875 4 3 1 2 0
6 4 3 1 2 0
6.125 4 3 1 2 0
6.25 4 2 2 2 0
6.375 4 2 2 2 0
6.5 2 4 2 2 0
6.625 2 3 3 2 0
6.75 2 3 3 2 0
6.875 1 4 3 2 0
7 1 4 3 2 0
7.125 1 4 3 2 0
7.25 1 4 3 2 0
7.375 1 4 3 2 0
7.5 1 4 3 2 0
7.625 1 4 3 2 0
7.75 1 2 5 2 0
7.875 1 2 5 2 0
8 1 2 5 2 0
8.125 1 2 5 2 0
8.25 1 2 4 3 0
8.375 1 1 5 3 0
8.5 1 1 5 3 0
8.625 1 1 5 3 0
8.75 1 1 5 3 0
8.875 1 1 5 3 0
9 1 1 5 3 0
9.125 1 1 5 3 0
9.25 1 1 5 3 0
9.375 1 1 5 3 0
9.5 1 1 5 3 0
9.625 1 1 5 3 0
9.75 1 1 5 3 0
9.875 1 1 5 3 0
10 1 1 5 3 0
10.125 1 1 5 3 0
10.25 1 1 5 3 0
10.375 1 1 5 3 0
10.5 1 1 4 4 0
10.625 1 1 4 4 0
10.75 1 1 4 4 0
10.875 1 1 4 4 0
11 1 1 4 4 0
11.125 1 1 4 4 0
11.25 1 1 4 4 0
11.375 1 1 4 4 0
11.5 1 1 4 4 0
11.625 1 1 4 4 0
11.75 1 1 4 4 0
11.875 1 1 4 4 0
12 1 1 4 4 0
12.125 1 1 4 4 0
12.25 1 1 4 4 0
12.375 1 1 4 4 0
12.5 1 1 4 4 0
12.625 1 1 4 4 0
12.75 1 1 4 4 0
12.875 1 1 4 4 0
13 1 1 4 4 0
13.125 1 0 5 4 0
13.25 1 0 5 4 0
13.375 1 0 5 4 0
13.5 1 0 5 4 0
13.625 1 0 5 4 0
13.75 1 0 5 4 0
13.875 1 0 5 4 0
14 1 0 5 4 0
14.125 1 0 5 4 0
14.25 1 0 5 4 0
14.375 1 0 5 4 0
14.5 1 0 5 4 0
14.625 1 0 5 4 0
14.75 1 0 5 4 0
14.875 1 0 5 4 0
15 1 0 4 5 0
15.125 1 0 4 5 0
15.25 1 0 4 5 0
15.375 1 0 4 5 0
15.5 1 0 4 5 0
15.625 1 0 4 5 0
15.75 1 0 4 5 0
15.875 1 0 4 5 0
16 1 0 4 5 0
16.125 1 0 4 5 0
16.25 1 0 4 5 0
16.375 1 0 3 6 0
16.5 1 0 3 6 0
16.625 1 0 3 6 0
16.75 1 0 3 6 0
16.875 1 0 3 6 0
17 1 0 3 6 0
17.125 1 0 3 6 0
17.25 1 0 2 7 0
17.375 1 0 2 7 0
17.5 1 0 2 7 0
17.625 1 0 2 7 0
17.75 1 0 2 7 0
17.875 1 0 2 7 0
18 1 0 2 7 0
18.125 1 0 2 7 0
18.25 1 0 2 7 0
18.375 1 0 2 7 0
18.5 1 0 2 7 0
18.625 1 0 2 7 0
18.75 1 0 2 7 0
18.875 1 0 2 7 0
19 1 0 2 7 0
19.125 1 0 2 7 0
19.25 1 0 2 7 0
19.375 1 0 2 7 0
19.5 1 0 2 7 0
19.625 1 0 2 7 0
19.75 1 0 2 7 0
19.875 1 0 2 7 0
20 1 0 2 7 0
20.125 1 0 2 7 0
20.25 1 0 2 7 0
20.375 1 0 2 7 0
20.5 1 0 2 7 0
20.625 1 0 2 7 0
20.75 1 0 2 7 0
20.875 1 0 2 7 0
21 1 0 2 7 0
21.125 1 0 2 7 0
21.25 1 0 2 7 0
21.375 1 0 2 7 0
21.5 1 0 2 7 0
21.625 1 0 2 7 0
21.75 1 0 2 7 0
21.875 1 0 2 7 0
22 1 0 2 7 0
22.125 1 0 2 7 0
22.25 1 0 2 7 0
22.375 1 0 2 7 0
22.5 1 0 2 7 0
22.625 1 0 2 7 0
22.75 1 0 2 7 0
22.875 1 0 2 7 0
23 1 0 2 7 0
23.125 1 0 2 7 0
23.25 1 0 2 7 0
23.375 1 0 1 8 0
23.5 1 0 1 8 0
23.625 1 0 1 8 0
23.75 1 0 1 8 0
23.875 1 0 1 8 0
24 1 0 1 8 0
24.125 1 0 1 8 0
24.25 1 0 1 8 0
24.375 1 0 1 8 0
24.5 1 0 1 8 0
24.625 1 0 1 8 0
24.75 1 0 1 8 0
24.875 1 0 1 8 0
25 1 0 1 8 0
25.125 1 0 1 8 0
25.25 1 0 1 8 0
25.375 1 0 1 8 0
25.5 1 0 1 8 0
25.625 1 0 1 8 0
25.75 1 0 1 8 0
25.875 1 0 1 8 0
26 1 0 1 8 0
26.125 1 0 1 8 0
26.25 1 0 1 8 0
26.375 1 0 1 8 0
26.5 1 0 1 8 0
26.625 1 0 1 8 0
26.75 1 0 1 8 0
26.875 1 0 1 8 0
27 1 0 1 8 0
27.125 1 0 1 8 0
27.25 1 0 1 8 0
27.375 1 0 1 8 0
27.5 1 0 1 8 0
27.625 1 0 1 8 0
27.75 1 0 1 8 0
27.875 1 0 1 8 0
28 1 0 1 8 0
28.125 1 0 1 8 0
28.25 1 0 1 8 0
28.375 1 0 1 8 0
28.5 1 0 1 8 0
28.625 1 0 1 8 0
28.75 1 0 1 8 0
28.875 1 0 1 8 0
29 1 0 1 8 0
29.125 1 0 1 8 0
29.25 1 0 1 8 0
29.375 1 0 1 8 0
29.5 1 0 1 8 0
29.625 1 0 1 8 0
29.75 1 0 1 8 0
29.875 1 0 1 8 0
30 1 0 1 8 0
30.125 1 0 1 8 0
30.25 1 0 1 8 0
30.375 0 1 1 8 0
30.5 0 1 1 8 0
30.625 0 1 1 8 0
30.75 0 1 1 8 0
30.875 0 1 1 8 0
31 0 1 1 8 0
31.125 0 1 1 8 0
31.25 0 1 1 8 0
31.375 0 1 1 8 0
31.5 0 1 1 8 0
31.625 0 1 1 8 0
31.75 0 1 1 8 0
31.875 0 1 1 8 0
32 0 1 1 8 0
32.125 0 1 1 8 0
32.25 0 1 1 8 0
32.375 0 1 1 8 0
32.5 0 1 1 8 0
32.625 0 1 1 8 0
32.75 0 1 1 8 0
32.875 0 1 1 8 0
33 0 1 1 8 0
33.125 0 1 1 8 0
33.25 0 1 1 8 0
33.375 0 1 1 8 0
33.5 0 1 1 8 0
33.625 0 1 1 8 0
33.75 0 1 1 8 0
33.875 0 1 1 8 0
34 0 1 1 8 0
34.125 0 1 1 8 0
34.25 0 1 1 8 0
34.375 0 1 1 8 0
34.5 0 1 1 8 0
34.625 0 1 1 8 0
34.75 0 1 1 8 0
34.875 0 1 1 8 0
35 0 1 1 8 0
35.125 0 0 2 8 0
35.25 0 0 2 8 0
35.375 0 0 2 8 0
35.5 0 0 2 8 0
35.625 0 0 2 8 0
35.75 0 0 2 8 0
35.875 0 0 2 8 0
36 0 0 2 8 0
36.125 0 0 2 8 0
36.25 0 0 2 8 0
36.375 0 0 2 8 0
36.5 0 0 2 8 0
36.625 0 0 2 8 0
36.75 0 0 2 8 0
36.875 0 0 2 8 0
37 0 0 2 8 0
37.125 0 0 2 8 0
37.25 0 0 2 8 0
37.375 0 0 2 8 0
37.5 0 0 2 8 0
37.625 0 0 2 8 0
37.75 0 0 2 8 0
37.875 0 0 2 8 0
38 0 0 2 8 0
38.125 0 0 2 8 0
38.25 0 0 2 8 0
38.375 0 0 2 8 0
38.5 0 0 2 8 0
38.625 0 0 1 9 0
38.75 0 0 1 9 0
38.875 0 0 1 9 0
39 0 0 1 9 0
39.125 0 0 1 9 0
39.25 0 0 1 9 0
39.375 0 0 1 9 0
39.5 0 0 1 9 0
39.625 0 0 1 9 0
39.75 0 0 1 9 0
39.875 0 0 1 9 0
40 0 0 1 9 0
40.125 0 0 1 9 0
40.25 0 0 1 9 0
40.375 0 0 1 9 0
40.5 0 0 1 9 0
40.625 0 0 1 9 0
40.75 0 0 1 9 0
40.875 0 0 1 9 0
41 0 0 1 9 0
41.125 0 0 1 9 0
41.25 0 0 1 9 0
41.375 0 0 1 9 0
41.5 0 0 1 9 0
41.625 0 0 1 9 0
41.75 0 0 1 9 0
41.875 0 0 1 9 0
42 0 0 1 9 0
42.125 0 0 1 9 0
42.25 0 0 0 10 0
